cfg_id,day,ok,ipr_pnl,total_pnl,cfg_json,maker_mode,make_offset,min_take_edge,make_portion,soft_cap,skew_strength,bid_frac,ask_frac,pressure_mode,quote_bias_ticks,size_haircut,spread_threshold,position_target,long_take_edge
36,-2,True,73844.0,73844.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": -1, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 2, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,2,1.0,3,0,-1.0
36,0,True,74859.0,74859.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": -1, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 2, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,2,1.0,3,0,-1.0
37,-1,True,69334.0,69334.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": 0, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 1, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,1,1.0,3,0,0.0
37,-2,True,72090.0,72090.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": 0, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 1, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,1,1.0,3,0,0.0
37,0,True,67247.0,67247.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": 0, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 1, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,1,1.0,3,0,0.0
38,-2,True,73844.0,73844.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": 0, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 2, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,2,1.0,3,0,0.0
38,-1,True,71912.0,71912.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": 0, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 2, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,2,1.0,3,0,0.0
38,0,True,74859.0,74859.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": 0, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 2, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,2,1.0,3,0,0.0
39,-2,True,29521.0,29521.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 20, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 1, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,1,0.7,0.3,long_bias,0,1.0,3,20,
39,-1,True,32769.0,32769.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 20, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 1, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,1,0.7,0.3,long_bias,0,1.0,3,20,
39,0,True,35794.0,35794.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 20, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 1, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,1,0.7,0.3,long_bias,0,1.0,3,20,
40,-1,True,51932.0,51932.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 40, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 1, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,1,0.7,0.3,long_bias,0,1.0,3,40,
40,-2,True,48797.0,48797.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 40, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 1, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,1,0.7,0.3,long_bias,0,1.0,3,40,
40,0,True,53149.0,53149.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 40, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 1, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,1,0.7,0.3,long_bias,0,1.0,3,40,
41,0,True,31904.0,31904.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 1, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 1, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,1,1,0.9,75,0,0.7,0.3,long_bias,1,1.0,3,0,
41,-2,True,54608.0,54608.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 1, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 1, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,1,1,0.9,75,0,0.7,0.3,long_bias,1,1.0,3,0,
41,-1,True,41631.0,41631.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 1, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 1, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,1,1,0.9,75,0,0.7,0.3,long_bias,1,1.0,3,0,
42,-2,True,73913.0,73913.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 1, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 2, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,1,1,0.9,75,0,0.7,0.3,long_bias,2,1.0,3,0,
42,-1,True,72591.0,72591.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 1, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 2, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,1,1,0.9,75,0,0.7,0.3,long_bias,2,1.0,3,0,
42,0,True,75370.0,75370.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 1, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 2, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,1,1,0.9,75,0,0.7,0.3,long_bias,2,1.0,3,0,
